X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
-0.467016242,-0.889857764,1.109736202,-0.307885883,-0.593209662,0.549755706,0.920949503,-1.354108658,-1.107696798,0.551136328,-0.779513476,1.110783121,0.255501078,0.357109721,0.792025022,-0.856371152,0.006826676,-0.888811028,-1.178868036,-1.298840131,0.530988508,-3.189898734,-0.788263102,1.29265961,0.724386144,-1.084139408,0.468530745,1.00751979,1.550570605,-1.539332787,2.347995984,-0.864267741,2.009418138,0.140652775,-1.004500439,-0.65169899,0.398114061,1.060364853,-1.755603162,-1.438236952,-0.045754987,0.072000724,2.086007658,0.939169877,-0.507622446,0.7967724,0.479059272,0,0.52165018,0.570542309,-0.247775531,NA,0.160912428,-0.932473797,0.754257017,0.189372257,-0.561139897,1.315521028,2.12130999,0.385279498,0.471308673,0.229536998,-1.319275689,-0.245092988,1.339289594,1.831944744,0.944141271,-0.673454222,1.444328237,-1.262971753,-1.403188769,0.388616457,-0.34354851,-1.196273287,-0.314185921,-0.507467949,1.033044851,1.34673489,0.593336212,-0.024709171,-0.783846301,0.934771791,-1.512669706,-0.298906241,-1.774494619,-0.367662391,-0.126184309,0.822720594,0.704285879,0.023117898,-0.597213081,0.879829191,-0.522174577,-0.415500562,0.444959116,0.317298374,1.253902843,-0.233641685,0.563403827,0.733103007
1.231634909,1.502299886,-0.531262568,0.531338063,0.837155269,0.388116644,-2.238877288,-1.356425637,1.002267133,1.691731746,1.078620208,0.308402263,0.497125308,1.302095299,-0.458584938,0.639421133,-0.062330435,-1.112328834,-0.126634587,-1.173550414,1.36286207,1.765401522,1.404875845,0.897154098,0.653887714,0.735755497,-0.006269512,0.063711832,1.863407206,0.676761813,-1.483615035,0.886891714,0.638609067,0.198018261,-0.775391267,-0.013892857,-0.019212001,-0.103844852,-1.913724557,0.462865375,-0.64038125,2.813624567,-0.907149013,-1.093453448,-0.659786662,0.14773242,0.453178609,1,0.562057971,-1.033209432,-1.09757608,NA,0.079927119,-2.247944635,2.582036147,0.47074201,-0.855858325,1.593456344,-1.053428482,-0.623081139,-0.395575941,-0.485767787,1.143823578,-2.536040605,0.042615102,-0.67102165,-1.179440855,0.499289629,-0.547199134,-0.795615304,-0.060165933,-0.691894161,-1.788933598,0.48925633,0.156626782,1.317915537,1.180277585,0.055290693,-0.840640181,-1.350047814,1.946564836,-0.366362485,-1.063668788,0.99148118,-0.163915023,1.849188979,0.85907985,-0.455982685,-0.160710158,0.870605423,-0.971685712,0.5510541,0.29118526,-1.217506329,-0.465864901,3.062816028,0.060602619,2.456501311,0.199697986,-0.497843791
-0.84942373,0.848654793,0.082564554,0.534427325,-0.290558758,-0.197108774,-1.997336521,-0.975005106,0.575905398,-1.087722132,-0.161594418,0.524274707,1.52309466,1.745450694,1.6232208,0.315078942,-2.136556478,-0.595453324,1.369605654,-0.467079095,-1.277804061,1.439733621,-0.795083416,1.16857918,1.964173273,1.840334275,-0.182705364,0.205291541,0.481001697,-0.058331547,0.1564519,1.573821007,0.144998179,0.345383694,1.037025809,-0.189568665,0.136027289,1.495757248,-0.018871724,-0.061773364,0.064886244,-2.120760163,-0.605710785,-0.088327761,-0.312947727,-0.523235267,-0.830992063,1,-1.286146089,0.022474923,-1.254688851,NA,1.160996278,0.674439083,1.922055393,0.009956935,2.099820979,-1.767870764,0.447161781,-1.201277594,-1.748247509,-3.438754756,1.215179361,-1.560778089,-0.176176079,0.737625006,-2.077312502,2.048538179,-0.255329318,-0.812205428,1.324895898,1.116335256,-0.077528385,1.422297058,-0.037784026,0.098999526,0.361347795,-0.123487305,-1.194749689,0.429142336,0.458354982,-1.103510347,-1.055518636,1.29714336,0.884842645,0.470252499,0.152598579,-0.231728671,0.074923005,2.470604104,-0.274728994,-1.021423764,1.656068981,1.150756895,-0.186063341,0.570562073,-0.26648812,-0.050028424,-1.256044878,0.155614664
-1.091388431,1.016065595,-0.595701531,-0.225273611,-0.07501889,1.850446392,-0.018677015,1.458276067,1.152600805,0.670390878,1.369177582,1.027274606,-1.065011126,1.498619687,-0.114117614,0.766854318,0.334508995,0.91701395,-0.931594514,1.46998362,-0.747513247,1.539867118,-0.521492901,1.743753576,-0.636454786,0.031295171,-0.096992808,-0.560216555,-0.957787676,-0.472683515,0.245968389,0.427501102,0.712145369,1.079182143,0.144750929,0.435636054,0.681001172,-0.246048432,0.076673186,-0.421319533,0.698429368,0.234713265,1.042853639,2.762254134,0.597814901,-0.468293188,-0.431756034,0,0.337508302,0.118611437,1.293607192,NA,-0.265333755,0.294713062,-0.567900788,-0.696399642,0.076865269,0.824164373,1.307907225,-1.243500957,-0.954240487,0.158148327,-0.951444809,-0.737699425,1.407583769,-0.890227466,2.401202961,0.176666231,0.417668221,0.588275525,0.065587443,-0.893694232,-0.007331455,0.953194394,1.033320863,-0.670357339,-1.862398545,-1.719479237,-1.61107248,-0.091455953,1.79420946,0.232290029,1.563556972,0.008118486,0.299718808,0.020981704,-0.703220045,0.706939459,1.952487207,0.798862577,0.802040634,0.591002808,1.286548262,1.748267494,-0.116041995,-0.624977215,0.512599568,1.374419946,-1.624138581,0.264072369
-2.096269224,-0.615246886,-0.452963157,1.542230351,1.262914197,-1.105339203,0.475900304,0.282562453,0.944023176,-0.902428989,-0.898818351,0.534047998,-1.915540119,0.068058868,-2.125315319,0.189684321,-0.14236672,-1.203311248,-1.37290849,-0.844001667,0.257581663,-0.130114524,0.669729368,-2.772384988,2.127643723,1.166967026,0.217431827,-0.805200339,0.389105736,0.522957632,0.644222162,0.303694838,0.998154573,-0.146789015,-0.18728605,-1.575845717,0.313528888,-0.096450855,1.127103601,0.483307405,-0.627815456,-0.948148151,0.198739695,1.335741212,0.961983312,0.027329212,1.068669737,0,0.540976149,0.242424517,-0.752715065,0.114447138,-1.584698182,-1.223589795,0.494053203,0.361692523,0.194692225,-1.126990171,0.294074932,-0.698649842,-0.105590188,-0.553721416,0.242972254,-0.531954176,0.282462967,2.532010895,1.538959116,0.207783352,-2.723365145,1.973383099,0.56054881,-0.630777035,-2.446384052,1.88666216,-0.58594338,2.775490565,2.004931799,1.30837053,2.180499756,-0.820628379,1.85467608,-0.805274362,0.081222676,-2.838154886,-0.33072655,-1.185203207,-1.33580772,-1.429548744,-2.550975575,-0.334116695,-1.347261104,0.692762523,0.432312957,0.353181546,-0.1854799,2.098423752,-1.61426303,0.779107503,-0.449842655,0.718806646
0.453391105,2.316088306,0.962996667,1.165116917,0.791034392,-0.994903796,-1.811301394,0.670845895,1.114349348,0.29080365,1.106224917,0.133929187,-0.201002227,0.752375788,0.192682837,2.330109769,-0.57606269,0.675995251,-0.132548999,-1.054581364,-0.185932883,1.361687217,0.791215617,-1.086736379,0.58068091,-0.453659013,0.190735369,0.848376383,-1.486585111,0.931784346,-0.331026372,-0.518351655,0.703524983,0.15259615,0.843526042,1.076497601,0.729700369,0.560124481,0.668775695,1.125671684,0.797847052,-0.257831735,-1.032706744,-1.731627375,-0.881628885,0.137535182,0.511777695,1,0.299263523,-1.197943269,-0.124129409,NA,2.557028026,0.002251816,-0.242352529,1.521623613,-0.185442485,0.559820206,2.521355735,1.060801066,-1.274926178,-1.12774786,-0.160558731,1.565361404,0.298274036,1.436240306,0.332657189,0.062241923,-1.129249564,-0.164342231,0.152648342,-0.475117055,0.791275906,2.007232709,-1.186628598,0.552061631,1.185107654,1.61377966,0.068715594,0.606762373,0.042354627,-0.370100244,-1.378348016,-0.685894125,0.584844338,0.075937718,-0.312289066,-1.075365654,-0.071912675,1.651100334,0.713372282,2.11412188,1.614841625,0.098232791,-0.82109991,0.226182931,0.410138408,0.171417644,0.602108685,1.393714985
-1.076133875,-0.229465349,-0.009501117,-0.444279205,0.25431921,-1.337486278,-1.03356274,-0.997123727,-2.75459056,0.00534264,-0.956919771,-0.505934947,0.511247022,-0.406294518,1.030821692,1.06683635,-0.584461779,1.415537145,0.59809344,-3.344852359,0.311370427,-0.614219252,0.278776208,-2.398736807,-0.34895135,1.241719255,-0.534803215,-1.090410248,0.600763801,-0.115541446,-0.416015318,0.722117794,0.157913895,-0.348039758,0.092004795,-0.165491303,0.484977494,-0.190263863,0.526121901,0.048626205,0.612033452,1.265410502,-1.02456632,-0.47492572,-1.023006371,0.696424258,-1.449475972,0,-0.282073527,1.586071534,-1.2467086,-1.395706971,-1.587258736,-0.49139569,0.449741092,-0.280043528,-0.410694223,1.244086445,0.688257845,1.157833432,2.205349553,-0.161472348,-1.314646547,-0.87482159,0.438661266,0.061031837,-1.277545146,-1.714220888,-0.636296068,-3.773232333,-0.028838761,0.350714172,0.761166976,-1.071479824,0.831434986,0.695897304,0.555699122,-0.021786117,-1.599247624,-1.659418465,-0.459554231,1.000852787,1.219783647,1.540522919,0.817730184,-1.21058715,-1.429855734,-0.251357747,-1.547010122,-0.687689108,-0.672278533,0.072222321,-0.221756804,-1.993621164,-1.301564761,1.586175483,-1.113828748,-0.522117349,-1.044113384,0.33653818
0.135340927,1.510107755,0.710607361,-0.343658574,-2.750668207,-1.29414803,-0.292639449,-0.342463209,-0.557624146,-1.785738391,0.38333679,-0.160452015,-1.970255797,-0.785951272,0.442849083,-0.522057047,-1.200670896,-1.047045101,-0.593348056,-0.715035786,1.443107359,0.787609141,0.198498001,-1.632904796,-2.241777887,1.158518306,1.942307727,-0.659103803,-0.27287165,2.210281316,0.436695882,1.484165854,0.83210668,-1.442165123,-1.459482258,-0.876526692,0.26792391,0.62904701,-1.25096695,1.498715293,-0.621244183,-2.244433649,-2.33477658,-2.648917776,1.923251355,-0.164840968,1.892366303,0,-0.63303769,0.251174613,-0.171515728,NA,0.391371635,-1.050097558,1.326834421,1.162173081,0.259414222,2.019756813,-0.424310838,0.389607309,0.522291088,-0.667345019,-0.2332258,-0.015259231,-0.663546103,-0.379766428,0.0118509,0.452866266,0.174481942,-0.771451016,0.232666327,1.334268488,-0.133270296,1.338143459,0.078735779,2.971943814,0.107530583,-0.960601113,0.09202762,-0.071750542,-0.311322435,0.245098988,-0.521914912,-1.026253534,2.213240309,-0.235433339,0.282812476,0.989402982,-0.441075859,-1.331217202,0.035514981,0.632085156,-1.016301136,-1.625424112,-0.769380883,-0.391026028,0.834522627,-0.33099276,1.134814671,0.964400966
0.527656129,1.717828515,0.420357402,-0.736522577,0.639990594,0.05057719,2.909095721,-0.001808624,-0.62736598,-0.461963226,-0.063438546,1.162556902,1.600127986,-1.343547321,-0.681957163,-1.470164328,0.856271927,-1.880413638,-0.401631021,-0.791974456,-1.375272537,-1.436258241,-1.425143314,-1.447154416,0.407422911,-0.484195012,-0.782762536,-2.24708825,-0.473503049,-0.98440146,0.18340745,-0.159541353,0.282580394,-2.068657253,-0.948651773,0.405020425,-0.716940279,0.144156757,-0.572906272,-0.838611453,-1.074692149,-0.055908539,-1.02438297,0.918447525,-1.756886294,0.74551197,-0.201790417,0,0.2800926,-0.378470039,-0.500327219,NA,1.050532669,-0.904129047,-2.834706699,1.326659136,-1.916920061,-0.600282704,-1.003397245,0.503845607,-0.595639637,0.262198255,-0.901458867,-0.602486511,-0.614324279,0.499181422,2.066769584,0.191388512,-0.067498368,0.699955102,-0.58334214,-0.226403654,1.480390295,-0.472879713,0.805572914,-1.199357481,-0.263725488,-0.605517097,-1.256618232,-0.631020231,-0.049227577,0.664448042,-0.709159788,0.20106168,0.46583495,0.565716291,-0.404316411,-0.922906956,1.753047486,0.846048688,1.167296642,0.190495185,1.353017901,0.16563149,0.063929837,0.416665798,-2.033239651,-1.440527445,-1.158508061,-1.209211386
0.483641363,0.647804005,0.323471202,-1.732560457,2.672600847,0.176733084,1.234559437,2.190139092,-0.989411518,-1.053871344,0.004078167,-0.729413082,0.206878508,-0.674869477,-0.193219603,0.101513226,0.246992496,-2.19761648,-1.126594414,0.743567186,0.860841897,0.927790145,-0.210335942,0.00445239,1.844719988,-0.591164405,-0.32959162,0.505296561,-0.452577699,-0.876519861,-1.150890554,-1.479040378,1.156970104,-0.128239071,0.521016672,0.010562656,-2.747411587,0.634548552,1.328599436,-0.789965226,2.317155976,0.46680578,0.074099866,-0.740259225,0.302910201,0.566317196,1.053496988,0,-1.189756409,0.643807605,0.479669033,NA,0.649251198,-0.264725949,-0.049832506,0.392865783,0.373025347,0.813122807,0.530547811,-1.194001985,-0.760664496,-1.154769038,0.876054026,-0.514263927,0.920751545,2.27339846,0.874398626,0.248436045,0.316833825,-0.308692083,0.633294674,-0.900099671,-0.78531585,0.117890567,0.239261249,-0.352491949,-0.152009495,-0.22566173,-0.9080813,-0.880092719,-0.139656231,-0.215416729,0.29454152,1.090558286,-2.875288442,0.382389027,-1.557754589,0.829560651,-0.360916378,0.660819047,-0.126759891,0.594393168,-0.462848723,0.050547217,-2.195293609,-2.748016922,0.089899453,-0.257921772,0.115366321,0.232275937
1.62556015,-0.902885396,-0.036406302,1.420700309,1.581381414,0.077974103,-0.837459726,-1.542268381,0.84796641,0.4167874,0.928688113,-1.242868639,2.440137205,0.225097514,-0.942726849,2.630574288,0.816650741,-1.313540923,-0.135042974,1.275060315,0.083298683,-1.954940556,-0.02860996,-1.562444823,-2.271077276,-0.064371497,-0.39436832,-0.506187143,-1.672905519,-2.052195553,-0.64979835,0.282584843,-1.31484227,-0.307365456,-0.367757014,-1.346584088,0.966919793,-1.211935045,-0.124105878,-1.889687539,0.7680717,-0.03397657,-1.257417483,-1.140967266,1.344529457,-0.801403095,-0.414990981,0,0.788364121,-1.416488831,-0.459294738,NA,1.497860028,-1.511435451,-0.243869548,0.06081939,-0.962210121,0.037589297,-0.722749291,-0.941162023,-0.613325408,-0.508050694,1.573784148,1.593403184,-0.29983247,-0.062672242,0.774557815,0.560777602,0.636217183,0.720693098,0.24259159,-1.148975206,0.154847189,-1.657537438,0.934351327,1.379674874,-0.248836767,-1.094720969,-0.106983376,-0.795194334,0.553430188,0.357207066,0.258597288,0.16032787,-0.030853424,1.966149714,-1.543222241,-0.269914341,1.665389645,0.673945646,0.998121223,0.525674503,0.209073336,0.713158983,-0.431553594,-0.316272383,-0.749888237,1.136827124,1.235178357,-1.642390153
0.113370598,-0.239890193,-1.306933714,0.153024847,0.765757287,0.99789056,1.051462788,1.620397208,-0.963478167,-1.21593184,0.973249106,0.629770585,-1.310407901,0.793672005,-0.350164345,-1.241921171,0.023622023,-1.659150783,-0.749882398,-0.158139341,-1.834824323,1.348382058,-0.244265333,0.609726231,0.810454955,-0.545097008,0.122907854,1.468535409,1.317922437,-0.597871707,0.972102883,1.486356472,0.65612634,0.245614687,2.358434754,0.504681704,1.155034314,-0.456977411,0.550170568,-0.549222232,-2.07045341,0.599614646,-1.17756441,1.387152897,-0.736475248,0.791320507,1.21256045,0,-3.26214539,0.866244445,0.109245901,1.010713308,-0.081389925,0.765016592,-1.398757103,1.730243055,1.068986706,1.079073337,0.581701306,1.198231367,-0.43699148,0.147074168,1.348927697,-0.336948698,-1.381215312,-0.885952575,0.174010255,-0.85431952,-1.409755598,0.585259431,-1.02043388,-0.40356596,-0.094152293,0.468297286,0.027475977,1.198266237,2.743898927,-0.47789774,0.568832527,-0.271183899,1.025422187,-0.719076962,1.52344076,-0.076546984,-1.187126236,-0.038750896,0.703227844,-0.216717933,-1.543272796,-0.237080967,0.496035065,-0.296920137,-1.438957957,1.068447828,0.474189287,1.135967301,-1.876591021,0.960947176,0.630618798,0.300283178
0.057412706,-0.600909767,-0.554686259,0.221362957,-0.511433394,0.941116522,-1.631570564,0.326429412,1.421678926,-0.726048536,0.15652392,-0.931039852,1.280979867,2.282315552,1.31750406,-1.696941893,0.320336549,1.155530605,-0.497846814,-1.634333093,0.946434999,0.654295607,1.539042324,0.20814766,1.00421689,0.222906932,1.090153321,0.807930349,0.365609264,-1.47768004,2.405081841,0.221482732,0.592038112,0.138567526,0.253391565,0.880888771,-0.174794791,-1.842742815,-0.257917052,-1.435102333,1.126472897,0.82919288,1.969201454,-1.511129107,-0.754137234,-0.828354287,0.149504955,0,-0.94080486,-0.230983361,-0.710954945,NA,0.326381243,0.778832692,-0.05926152,-1.260984448,0.472342228,0.332284736,0.438750319,0.228841892,-0.134937963,0.290146011,2.347924868,0.85525984,0.605850966,1.598293156,-0.386149792,0.796416932,1.626766001,-1.556508662,-0.780144343,-0.157183907,-2.622068361,0.708896283,-0.324266531,-0.44698826,-1.121604545,0.32471505,0.146414291,-0.384099863,-1.051294445,0.34142312,-1.721194707,-2.453837354,-0.052691188,0.412860371,-0.439804845,0.581335773,1.30003163,0.305583892,0.590260654,-0.662150011,-0.446390297,0.808343445,1.051479496,-1.443133526,0.801688792,-1.024972936,-0.878183883,-0.981661686
-0.391466466,-0.769860955,0.311454104,0.153788512,1.098729359,1.073518836,-0.352836209,-0.69377687,-1.12959417,-0.712350791,0.338121572,1.576339473,0.129746535,0.564597777,-0.152990958,0.528715701,-0.205342216,0.052225645,-1.283799969,-1.532406663,1.278099907,-1.178789613,0.051745239,1.319866258,0.935489517,-0.030483443,0.418415556,-0.123301148,1.880817963,0.616441339,3.013551276,1.752844665,0.437743663,-1.363038142,1.090905055,-0.171166998,1.98576648,-0.566622041,-0.026084787,0.541391728,1.181767981,-1.462062268,0.738233667,-0.740254942,0.886057485,0.597824415,-1.109741311,0,-1.94715786,0.578360828,-0.425297905,NA,-1.008393277,2.383489033,-0.338095426,-0.35649366,0.747306991,0.246882847,2.164963462,-1.547957567,1.267981761,0.427025811,1.132094352,0.185275529,-1.637239723,-1.149459826,2.024273422,-0.539291441,0.205043212,-1.81373362,-0.888753581,-1.122302994,-0.73908074,-0.855857161,-1.514788797,0.593294962,0.508818053,1.50299173,0.926830561,-1.903911292,-0.536198809,-2.279941682,-2.492436639,0.577528078,-1.072385506,-0.170292996,-0.001073736,0.374123208,1.492572505,0.569661138,-0.578645444,-0.392748726,-0.173591913,0.689809436,-0.273155895,-0.107269312,0.593038031,0.677129986,1.585542832,0.913407243
-0.053695811,-0.387026122,1.086091614,-0.093681862,-1.761732502,-0.639178894,0.037772954,0.125447772,0.950338642,0.286674238,0.654802641,0.566367852,-1.095399841,-0.216775861,-0.364024008,0.535332949,-0.154430742,-0.010966311,0.386689394,0.565334692,-0.665531539,-0.202673967,-1.280614473,-1.429679809,-0.04057382,-0.368373999,-1.199551406,-0.744436675,-0.061422311,-0.521830654,0.45524279,0.366120234,1.617878655,-1.022176758,-0.754326275,-0.676914198,1.085586335,-2.129824832,-0.647580465,-0.459150604,-0.854980848,-0.152715516,-1.477211481,1.908654601,1.479286298,1.297922163,0.414884088,1,2.037150611,0.730410596,1.064660923,NA,-0.337325541,-0.679802624,0.536834414,1.603857425,-0.284143921,0.728552894,-2.890304751,0.457004269,0.054386691,-0.269889297,-2.088851732,-0.39801248,1.517374363,0.802551786,0.086022859,-0.342968605,-0.239504005,-0.332897422,0.423718129,1.058965322,-0.482364067,0.317178579,-1.25569783,-0.173984311,-0.779601706,-0.350290549,1.95159381,0.569098923,0.47350119,0.852118671,-0.311921974,-0.006969479,0.160259768,0.122312384,-0.106652901,-0.792890392,-0.598239226,-0.213366677,0.355721101,-0.417058533,-0.820686773,-0.376273617,0.685197681,0.194409923,-0.185466095,-0.135339109,0.43882655,-0.643322991
0.162342267,1.142421488,-0.729344582,-0.006594428,0.14714133,-0.949728156,0.233414234,0.986781167,-1.214673264,-0.891329668,-0.909730142,-0.010930376,0.575095061,0.19373882,-0.341198446,0.432049972,0.660338898,0.273244394,1.167456121,-0.379964758,-0.657938727,0.255336952,-2.280221671,0.106018678,-2.094640992,-0.411427744,-2.060557321,-1.221983788,-0.991802198,-0.883342979,-1.252655978,-1.724465612,0.742878501,-0.771304806,0.228607846,0.161132791,-0.55094758,0.855174996,-0.924090611,-0.771279036,-0.351525135,0.045207611,-0.215158407,0.799250148,0.966501936,-0.654332934,-1.693688951,0,0.756415157,0.233774688,1.335825882,-1.996380978,-0.564766558,-1.020666563,0.459337808,-0.243974571,0.991891736,-1.985308599,-0.384342582,-1.01789149,0.899947779,1.594049953,-0.56048178,-1.133933511,-0.634889526,1.596752607,0.744971094,0.433537146,0.122858332,-0.04869605,0.223873245,-1.776736636,0.762172476,0.790459762,-1.058121718,1.004933783,-0.030026727,0.633781424,-0.232667055,-0.568313877,-0.21106923,-0.322246035,-0.51178861,0.378098965,-0.589799877,-1.414206515,-0.863522994,0.631702948,-0.003746257,0.085025521,0.15695531,1.279612676,-0.401262093,1.193515171,0.745663662,0.300367431,-0.466643002,-0.222398079,-0.022801395,1.33276556
-2.217701858,1.016885957,-0.085354586,1.040821369,-0.622618803,-1.111802918,1.110685605,-0.525706565,0.385640741,0.839618931,1.67336822,0.311891378,-1.019795182,-0.805381737,0.83496757,0.488945425,1.351136802,-0.398686601,-0.509313142,-1.431489686,1.607680252,0.197865765,-0.104670622,0.830908415,0.417296953,0.409406645,-0.182555428,-0.611063064,-0.988524901,-1.64131648,1.41216731,-0.399817823,-1.176950292,-2.96276646,0.267187423,0.238583836,0.131153223,-0.306019135,1.31451931,-1.4724978,-2.276540304,-0.118349946,-0.778972971,-1.149334589,0.414094017,2.286629539,-0.346919918,0,0.013486637,0.360027918,1.033824622,NA,0.154166978,-0.204762589,-1.458305337,-0.324646816,0.646900363,-0.903435573,0.47043278,-1.053131432,-0.759795845,0.892475824,0.655427126,-0.618483419,-0.679993513,0.687993621,0.041853011,-0.190932955,-1.280203099,-1.054720971,1.639557681,0.151216315,0.219518859,0.285693211,-0.203807771,0.400200653,1.457955755,0.43753622,0.193513356,0.580631772,-0.09645778,0.420521653,2.108462047,-1.282949707,0.255105251,-0.769478594,0.110723495,-0.984079576,0.699732091,-0.148500591,-0.393521859,0.385542311,0.073836196,0.029734644,-1.238554446,0.614840726,-0.1750919,1.114925153,1.138763067,2.933858453
-0.715200196,-1.365858355,-1.90401898,0.181595781,0.869138926,0.741471479,-0.251775968,-1.314521873,1.311999034,-0.292802176,0.720831027,1.281419722,-1.490610818,1.297003666,1.306892565,0.113542363,0.114429338,-0.288243893,1.079162487,-0.001746566,0.973304763,-1.267297458,-1.516715935,0.477850768,-1.959849696,2.526259439,0.364076119,0.061972845,0.6016127,-2.433451614,0.554820595,0.130065394,-0.511448671,-0.684665158,1.35351896,0.681680637,-0.959775481,-0.24245036,1.663361381,-2.185862382,-0.617508996,-0.882392887,-0.223083566,1.232031626,-0.126907279,0.910260016,1.704995346,0,-1.340408168,1.487082389,-0.498065172,NA,-0.521481629,-0.161110555,0.830655259,0.694438357,-0.923378316,-0.380480874,-1.082571658,-0.788626806,0.504803078,1.433781895,1.554440753,0.809116819,0.378529198,-0.970725882,-0.408476226,-1.075068167,0.082927616,-0.25269518,0.007076157,-2.016230183,-1.971917855,0.639925211,-0.95829912,0.390702271,0.662303736,0.054897015,0.269879583,-0.110005314,-1.228063293,2.048548317,0.927288714,-0.638605565,-0.475255793,-3.688890172,-1.094586074,-0.666758189,0.910421741,1.24404198,1.048210123,0.495384484,1.43695756,-0.27584668,-0.196952009,0.122331604,0.254039696,0.007621515,-0.04399024,0.834333205
-0.056760058,-2.183249778,-0.72880924,-2.155211065,-1.5593912,0.664926867,-0.569259988,1.281626872,-1.091479226,-1.481289817,-0.409590065,0.556795252,-1.17554055,-1.8144703,0.917197336,-1.827642192,1.479842536,0.639211056,-0.64403398,0.168411303,-0.945276578,0.456553513,0.169827437,-1.155147712,-0.111763606,0.404775693,0.083257099,-0.20828684,-0.914309371,0.58293349,0.499387024,1.642182276,1.041342207,-2.544361293,2.139059218,-2.272700619,1.46184008,-1.451295434,0.156339646,0.614883715,-1.038953774,-0.409851346,-0.258620489,1.62479948,-1.12678352,0.889414593,0.660531908,1,1.739675074,-1.333708874,-1.616408092,-0.040804403,0.097794305,-0.709077714,-0.188399825,-1.270399167,-1.040274049,0.872667951,0.562330031,0.716236348,-0.056477541,0.206329782,0.767120645,-1.315059481,0.310066622,-2.005976691,-1.879777212,-0.219824316,1.630465653,0.144733394,1.316084135,1.143763271,-0.392341974,1.594463842,-0.632159144,-1.545544297,0.29273625,-0.472798779,-1.241130971,-0.807762485,-0.913995132,0.423799276,0.07462494,0.022524581,0.756940408,-1.86035781,-1.168932673,1.305261535,-0.35144197,0.662461533,-0.540890514,1.370962094,-0.817385762,-0.862721093,0.878700644,-1.103457983,-0.728657831,0.151034205,0.676978702,-1.534618701
-0.799046885,-0.380409219,-1.05028672,0.621214601,-2.184605853,-0.802086656,1.511659198,0.366875517,0.327944452,-0.302975537,1.31623695,0.613543776,2.714135943,-1.522935297,-1.266446677,-1.582645336,-0.619921767,-0.62078441,-0.868958206,2.677637963,-0.62682344,-1.773632635,-0.784352928,0.912750565,0.854954892,3.229179813,-1.379836551,0.533661792,0.161698419,-1.258718644,-0.867044889,-0.025159349,-0.226792389,-0.208334395,-1.583890764,1.527012475,-0.979284444,1.291990913,1.216581363,-0.963805178,-0.419096558,0.587496381,0.772492861,1.239834356,0.313875821,1.696001352,-0.533242871,1,1.34590696,-0.388428909,1.148757508,NA,-0.362424383,0.303275521,1.315556548,-0.046465575,-0.069588414,0.464196683,-0.796201977,-0.910734417,0.556719469,-1.162958757,-0.416995365,-1.719753394,1.180906987,-0.253209688,0.334739943,-0.013394556,-0.167130166,0.802543133,1.066395037,0.54935987,0.596009811,0.742506546,0.568751164,-0.944373485,-1.315157473,-0.97644744,0.413309855,-0.342921728,0.029739829,-0.359714369,0.344017704,-0.310467686,0.355158668,0.266534332,1.110711808,1.416337269,-0.891053162,0.210957554,-0.895173805,-0.978429237,0.706207384,1.30821358,0.012409259,1.415856131,0.738918076,-1.287162007,0.415946068,0.571127569
-0.019788199,-0.388012886,-0.262985749,-0.474251227,-0.001408524,-0.449038535,0.760062224,-0.137945681,1.185496569,-0.654438013,0.172873767,1.234888627,-0.43281762,-0.215203109,1.591836692,-0.585843513,1.00307263,-0.426107798,0.549817899,0.840747412,-0.145074681,0.555560882,0.073377798,1.069690526,1.459347316,1.148545544,0.724598628,1.370312054,-0.014216554,-0.657517528,-0.092988318,-0.063561935,-0.712623007,-0.07702496,-0.724091159,-0.083698061,2.739649865,0.843619715,0.262399682,-0.906458604,0.12601405,-0.234510276,0.496496525,0.261783019,-1.6734266,-0.55597257,0.061426306,0,0.245149308,0.110530239,-0.821586854,NA,2.146630706,0.89312345,1.152262639,-0.533451975,0.438427763,-0.583914708,0.208069861,0.420303555,-0.50416265,-0.523504594,0.596703386,-0.215457006,-0.381487679,-0.404292791,-1.444930648,0.187404508,-0.442275636,-0.023601702,-0.228239809,-0.227413503,0.044822967,-1.913029381,-0.553775628,-1.211557364,-0.635608752,0.711448782,0.122862492,0.460810249,0.526356176,0.020127091,-0.670133445,-1.076354918,-1.113653163,0.147336576,-0.035295304,0.561488391,0.988125591,0.390230294,-1.888570883,-0.223363935,0.994358475,-0.360041165,-0.407276932,-0.80386033,0.269920039,-0.561349555,0.972866248,-0.147768487
